,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2905,11.05856383318728,0.3701795208515901,0.462071808340636,1.8792819165936396,0.10372925501314481,6.0,14.396409582968198,0.9984378457497809,3.1572925501314484,0.7143231375328621,9.56215425021908,3
1284,7.0,0.42,0.19,2.3,0.071,18.0,36.0,0.99476,3.39,0.56,10.9,2
1379,7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,3
451,8.4,0.37,0.53,1.8,0.413,9.0,26.0,0.9979,3.06,1.06,9.1,3
2835,8.396480383227184,0.6377570331387064,0.3557764598726201,2.015251672682205,0.08908212439136572,15.129052615003275,55.07039233545633,0.9974828497565462,3.313402296213723,0.5717598083864083,10.392960766454367,1
3490,5.470571359272491,0.4114441571041365,0.2549727250677611,2.0,0.05914441571041363,18.144415710413654,45.508182479671675,0.9923459661386377,3.6151909245256726,0.7442779214479317,13.422480604529216,5
993,7.1,0.34,0.28,2.0,0.0819999999999999,31.0,68.0,0.99694,3.45,0.48,9.4,2
2233,8.890041416524568,1.1330927949897034,0.22575724789179935,2.1,0.16602593187180273,5.0,12.22510354131142,0.9968977829188121,3.343352113707731,0.5059676877859467,9.748177306674494,0
2440,5.856735183499135,1.1165207742190744,0.10128493321193767,1.5376164440397921,0.16673369783442907,7.0,19.250776293598616,0.9941379269614792,3.4849534223840832,0.47937305926600343,9.81253881467993,1
1438,7.0,0.59,0.0,1.7,0.052,3.0,8.0,0.996,3.41,0.47,10.3,2
3072,12.8,0.615,0.66,5.8,0.083,7.0,42.0,1.0022,3.07,0.73,10.0,4
1519,6.6,0.7,0.08,2.6,0.106,14.0,27.0,0.99665,3.44,0.58,10.2,2
2357,7.826260142382817,0.6157825177978522,0.15103983274804794,1.8631300711914087,0.07831512170859381,13.842439145703098,42.52626014238282,0.9966525202847657,3.338424391457031,0.5063130071191408,9.105252028476563,1
3901,10.550122959340271,0.36017022775905294,0.5198297722409471,2.594647248547867,0.07032116508712799,5.1605825435639945,16.05352751452133,0.9969403915545715,3.1526763757260663,0.6537469260164932,11.112407780494795,5
2655,8.117693344582639,0.7388466722913195,0.0,2.446919966252083,0.08241546756661113,12.176933445826391,24.353866891652782,0.9979481519797513,3.3782306655417362,0.46,9.6,1
850,9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,2
737,8.2,0.59,0.0,2.5,0.093,19.0,58.0,1.0002,3.5,0.65,9.3,3
1430,7.4,0.41,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,10.4,2
1241,9.8,0.37,0.39,2.5,0.079,28.0,65.0,0.99729,3.16,0.59,9.8,2
3329,6.353409216889507,0.3298224250721334,0.2583380760555942,2.3350142281667825,0.018498577183321742,31.66761521111884,100.21661923944406,0.9910212498614215,3.3033238478888114,0.4939772349331479,11.959943087332869,4
3485,11.440221889256218,0.33441638127881645,0.6040221889256219,2.4441638127881644,0.07077918093605919,5.3895904680295885,21.064676084384654,0.9977843857020444,3.044810573632011,0.7162303795650301,10.532491438364493,5
948,8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,4
476,9.3,0.27,0.41,2.0,0.091,6.0,16.0,0.998,3.28,0.7,9.7,2
2422,8.864156437234696,0.559981376519679,0.9232357570822163,3.2400744939212838,0.5648210445327627,32.719664777354225,70.27940404862973,0.9991362160323718,2.820762380569752,1.8784566153801758,9.487959028343294,1
3150,8.188195561946133,0.30877881412250235,0.3624016296828844,1.8279511095134668,0.06548032593657689,5.240162968288443,10.0,0.9945094167478237,3.260393481268462,0.5496065187315378,11.175983703171156,4
941,9.9,0.27,0.49,5.0,0.0819999999999999,9.0,17.0,0.99484,3.19,0.52,12.5,4
733,7.0,0.45,0.34,2.7,0.0819999999999999,16.0,72.0,0.998,3.55,0.6,9.5,2
132,5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,3.63,0.63,13.0,2
3246,8.791823758890617,0.33696263245753666,0.38651868377123166,2.1518683771231664,0.06842989403397062,29.696263245753666,47.651868377123165,0.9957952348018577,3.2991121026273897,0.85911210262739,11.7733630788217,4
1393,8.0,0.52,0.25,2.0,0.078,19.0,59.0,0.99612,3.3,0.48,10.2,2
2829,8.317037073907422,0.8413263809387123,0.012449079374191818,2.201064817119214,0.07035138964934057,5.0106481711921385,14.0,0.9967117129883114,3.3202129634238426,0.5793611097284717,10.989351828807862,1
1926,7.025406099765919,0.9540004281889836,0.0,2.345814340476756,0.20313493839965618,11.867554837624814,23.36484750585202,0.9954200292142626,3.4364598182123913,0.521270304988296,10.138109149648878,0
2869,6.95486114714318,0.519555546331346,0.3840555618971996,2.3383333506287265,0.06689444484800361,26.143055281711835,84.21805554114273,0.9964586111601147,3.4137638826913728,0.6520277809485997,9.796249987028455,1
2010,6.747870852608908,0.7863289689348993,0.010425829478218414,1.5127748843465523,0.168475911430836,10.787085260890793,20.13804494351435,0.9953824660013451,3.4398970389995114,0.5725549768693105,9.878193721086639,0
3149,7.06336694859309,0.4742649642170309,0.1801067013653034,2.5377000650599437,0.07574333116466854,3.562833441766573,11.562833441766573,0.9943146917696782,3.4792382888757047,0.7031683474296545,12.8,4
483,10.6,0.36,0.6,2.2,0.152,7.0,18.0,0.9986,3.04,1.06,9.4,2
1913,7.543743777311342,0.897108363813093,0.02,2.6437437773113412,0.08116403916491753,6.0,11.472660139180412,0.9975398323935932,3.5130862097426285,0.5561724194852576,10.503706853860567,0
1349,6.9,0.57,0.0,2.8,0.081,21.0,41.0,0.99518,3.41,0.52,10.8,2
1015,10.5,0.39,0.46,2.2,0.075,14.0,27.0,0.99598,3.06,0.84,11.4,3
3291,9.329337607285787,0.3174879667375982,0.3674879667375982,2.2306325911992655,0.07940843454932354,10.863855150225486,31.20421727466177,0.9962323676341136,3.323873481760147,0.8538734817601469,12.006807242488726,4
1896,11.299120851236507,0.5875219787190873,0.6173754539251719,2.1749267376030423,0.10559231062016668,8.746336880152116,39.22728865694312,1.0004489743264424,3.227434063842738,0.5850439574381746,8.849560425618254,0
1834,10.013861821283903,0.7437692976266476,0.42242581872468316,2.1,0.19131189097888784,5.0,15.034654553209759,0.9987601138752704,3.2068882074155263,0.5982815067483207,8.744766230996515,0
1104,8.0,0.48,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,3
3587,11.706161338736722,0.32158679746082025,0.6521344720151956,2.1668948643976567,0.06935158915181248,7.489731102105463,29.0,0.9980412078015134,2.9379339873041013,0.8100684593192968,10.048288517017578,5
424,7.7,0.96,0.2,2.0,0.047,15.0,60.0,0.9955,3.36,0.44,10.9,2
988,7.7,0.39,0.12,1.7,0.0969999999999999,19.0,27.0,0.99596,3.16,0.49,9.4,2
915,8.6,0.315,0.4,2.2,0.079,3.0,6.0,0.99512,3.27,0.67,11.9,3
1327,6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,3
2077,8.257014041874365,1.0543887665005083,0.018771829767838994,3.3201689349095345,0.08725465111522666,5.93859148839195,10.8771829767839,0.9986645405917105,3.481228170232161,0.4844732339552755,10.993859148839196,0
3678,9.139282535053468,0.4020239154982177,0.42595216900356464,2.005440965734655,0.06851360241433664,5.743198792831682,13.027204828673275,0.9956838744626234,3.2986397585663365,0.6797279517132673,11.520239154982177,5
952,8.2,0.31,0.4,2.2,0.0579999999999999,6.0,10.0,0.99536,3.31,0.68,11.2,4
1806,8.117447581517265,1.1660419347861888,0.014784216614778975,3.0609740799606335,0.09782182597083569,5.739210830738949,10.478421661477897,0.997835117055874,3.485215783385221,0.4665289747665054,10.973921083073895,0
3775,7.703843091651804,0.35088470725044585,0.33949960191473455,1.951921545825902,0.07491152927495541,15.328862995915078,22.936549179218684,0.9945257466162752,3.226327060875669,0.7334227400816984,11.445576463747772,5
1972,10.736710688059844,0.4792829136069818,0.4873421376119688,1.6964145680349092,0.1250779509564592,27.26578623880312,47.71940775995013,0.9990158687553237,3.343523008793517,0.7786282503855376,9.647466983955118,0
3174,8.525126066328944,0.3,0.46748739336710554,3.293466350759875,0.08380903317595403,10.71859241708882,24.0,0.9950503518957278,3.27,0.6990955924113479,11.987436966835528,4
1549,7.4,0.36,0.3,1.8,0.074,17.0,24.0,0.99419,3.24,0.7,11.4,5
3987,10.687257213931579,0.35086468905464274,0.5291353109453573,2.5995449004975564,0.07002730597014661,5.013652985073307,16.004550995024434,0.9971779276741315,3.1502275497512215,0.6503185696517105,11.009557089551315,5
4048,8.062912482096268,0.3430180364815886,0.4662061897941435,3.4681184668744507,0.07838788686213397,17.094589055523432,39.87036277979137,0.9970835591309292,3.3212963722020863,0.8421572043418375,12.722422627573208,5
3680,10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,5
2132,7.555461987393872,1.4920374251028978,0.0,2.578783635515873,0.12809239747877438,5.0,10.113450315153193,0.9951697497159764,3.528949708193983,0.43117660882428943,10.855461987393872,0
1767,8.44027527964025,0.9926129215940463,0.0513949435385323,3.313162922127464,0.09174853925631861,5.933202247790357,11.333988761048214,0.9989520629210606,3.458624719292914,0.49935168530935004,10.826325844254928,0
1074,7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,2
913,9.4,0.395,0.46,4.6,0.094,3.0,10.0,0.99639,3.27,0.64,12.2,4
3829,7.891114814048444,0.3503807936836381,0.45809603158180934,3.579691003539299,0.07772075129866536,15.0,36.89845501769649,0.9972672517432071,3.3484768252654473,0.8587306877212062,12.780960315818094,5
732,7.3,0.835,0.03,2.1,0.092,10.0,19.0,0.9966,3.39,0.47,9.6,2
2527,7.507919411771688,0.6791629037433791,0.018325807486757967,1.5511288769863052,0.07074435561506848,9.167419251324203,20.0,0.9963643904064274,3.1934386951853884,1.0364709946557071,9.417645026721464,1
1064,8.2,0.74,0.09,2.0,0.067,5.0,10.0,0.99418,3.28,0.57,11.8,3
1231,7.8,0.815,0.01,2.6,0.074,48.0,90.0,0.99621,3.38,0.62,10.8,2
2109,9.758268839963208,0.8452969885291093,0.37058510342278994,3.098940209065577,0.08408567063829667,7.807462904718106,32.529255171139496,0.9989582688399632,3.416632819241424,0.5568447774283086,9.745462612395844,0
2969,10.4,0.2716431403799934,0.5197703762733208,2.151590448666593,0.07816431403799934,5.648409551333407,21.35159044866659,0.9983734989870665,3.2535159044866657,0.921554674373354,10.940636179466637,4
1717,7.3377052872144946,1.1206287967883106,0.010382452130917638,4.5510911117966115,0.09388526436072461,4.584701914763294,14.0,0.9969073205830752,3.582240720197779,0.535847019147633,10.596175478690823,0
4026,10.290476283575465,0.3399382703980958,0.5446472733825817,2.114462084576869,0.06515696676614949,9.849206194040889,29.0,0.9969977954830798,3.029691351990479,0.7943386253730607,10.441534365673482,5
2949,7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,4
1833,8.216957495785831,1.0673192178689457,0.12837903505205928,3.851246936580725,0.09252618514212513,5.972568447364085,20.41895175260296,0.9974169574957858,3.5560847980003296,0.5458354106841845,10.36932672789621,0
312,9.0,0.46,0.31,2.8,0.093,19.0,98.0,0.99815,3.32,0.63,9.5,3
1447,6.8,0.67,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,2
1586,7.5,0.31,0.41,2.4,0.065,34.0,60.0,0.99492,3.34,0.85,11.4,3
3670,8.971664992594764,0.3401237999576844,0.4312379995768438,2.1555709980957967,0.06555570998095797,4.012379995768438,14.518569993652656,0.996607427997461,3.1895048001692623,0.8722145009521016,10.506189997884219,5
2959,8.474714490400071,0.3,0.4572410330499867,3.40689239659984,0.0843217790619977,11.218393113000088,24.21839311300009,0.99501931076034,3.267816068869999,0.6836786226000178,12.012642754799964,4
3389,8.775567896634563,0.4444479704670178,0.5068911808035617,3.7155837637361424,0.09228975276441928,3.177760147664911,10.0,0.9954511516603707,3.2313312177197893,0.6095536162431402,12.224432103365437,4
310,10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,3
2649,6.9226684154859495,0.48773315845140497,0.003546631690281004,2.11724526056011,0.06853687373245511,6.8817789436573,13.8817789436573,0.9951475379992949,3.430737474649102,0.584728842253708,10.80542315492584,1
1054,8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,3
2811,7.279262349068763,0.7600939457907209,0.0,1.9339596386048055,0.07992484336742332,6.0,12.169798193024029,0.9967064161445581,3.382449548256007,0.5103757831628833,9.750939457907208,1
3522,8.745752752299058,0.3196274174310283,0.47494785779887744,2.4728763761495283,0.07803725825689717,9.598359862355187,19.2898653669533,0.9956770567912905,3.1794411261465423,0.8480328027528963,11.601862912844858,5
1975,8.206695679929501,1.0946434560563991,0.01733416228370003,3.2267205484405017,0.0910644699481949,5.866708114185002,10.733416228370004,0.9983655057550096,3.4826658377163,0.4780037302766501,10.9866708114185,0
77,6.8,0.785,0.0,2.4,0.104,14.0,30.0,0.9966,3.52,0.55,10.7,3
2674,7.618755739809154,0.8913919150043375,0.03767029800520491,1.8511353200346994,0.05851135320034692,4.0,8.767029800520492,0.9968727339517779,3.4034650220294944,0.4092597460537841,9.560217880312294,1
1182,10.2,0.4,0.4,2.5,0.068,41.0,54.0,0.99754,3.38,0.86,10.5,3
3684,7.897516471676458,0.35546376231179155,0.4508109452028959,3.5677141317939585,0.07767714131793958,15.471870381472911,37.198682265883335,0.9972222655634732,3.3527318811558957,0.85701976601175,12.79751647167646,5
2047,7.4448402937103975,1.2735595800780355,0.0,3.767966842613225,0.10596805874207944,5.0,12.878992657240058,0.9961874692978644,3.6008538090882416,0.5086117944027216,10.744840293710396,0
1724,8.760609389066932,0.7416480339082615,0.2714145852089243,3.8884261210178925,0.14137936603330237,4.006429932767838,15.006429932767837,0.9987442437556268,3.2792284080678593,0.5753536463022311,9.294213060508946,0
1664,7.433766828978835,1.4285431108473838,0.003694070467136981,2.0445889429929456,0.12610249212194583,5.184703523356849,9.554110570070547,0.9949890323689625,3.5092351761678424,0.4424818103720753,10.724531652810994,0
715,7.2,0.49,0.18,2.7,0.069,13.0,34.0,0.9967,3.29,0.48,9.2,3
2017,7.344707391722678,1.07165015303149,0.02764630413866099,3.0612089220375776,0.07709466102016405,13.293891241598295,33.35241289706269,0.996848816737248,3.4530636535125696,0.5455292608277322,10.147073917226779,0
149,8.2,0.4,0.44,2.8,0.089,11.0,43.0,0.9975,3.53,0.61,10.5,3
3815,9.987609052855337,0.26166151336712506,0.5386200990679809,1.8985919378244702,0.08289298727465974,41.91551626946821,74.03942574091484,0.9945040579776193,2.9816333521236142,0.6305350636267013,11.803097736786166,5
2771,7.0642161627578,0.6472608328624072,0.03,2.778919186210997,0.07406310857586924,18.768378779316496,43.47364898276375,0.9956353675755863,3.4318932572760774,0.485894595931055,9.648405552416047,1
3527,9.718278121086062,0.3070728471352458,0.521099340756148,4.073112484344246,0.07752450350266396,5.646357643237709,15.585430572950838,0.9968243708281147,3.178291388540983,0.884635764323771,12.01827812108606,5
87,7.7,0.49,0.26,1.9,0.062,9.0,31.0,0.9966,3.39,0.64,9.6,2
2361,6.841197345138392,0.5079312610592639,0.1705986725691959,2.2528159291696492,0.0783248340711494,9.29401327430804,22.558980088537936,0.9957074035619606,3.3988203982292413,0.44911086283002266,9.454268252173557,1
3554,9.1545688221155,0.454868544213591,0.42513145578640904,2.544806029361268,0.07331163823832393,6.655819119161963,16.55193970638732,0.9945230924240215,3.177596985319366,0.6886357794471125,12.159073383413373,5
3423,9.379920734087273,0.42799207340872736,0.5216302385431075,2.2326047708621504,0.07290855045968594,6.872763302687603,16.38171009193719,0.9951518493947658,3.211272366973124,0.69,12.614513027581157,5
1901,8.649489857280766,0.8747100187752763,0.17492858001930733,3.1046342974926304,0.11699183771649221,17.078401953714078,28.160885049182024,0.997316374184841,3.5258758452266026,0.6732789181099484,10.366802704725128,0
1070,9.3,0.33,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,4
2531,4.7065593378864525,0.5280403864041596,0.15135620975491848,2.1251867525913433,0.05498809567858347,8.058123275210793,65.40686292647555,0.993547245630534,3.890894020216976,0.5615499540056211,13.065126034873524,1
1686,7.1099870793701605,0.8853199820158328,0.048335486771639874,5.651729116377556,0.08249935396850795,3.0665805291344053,14.0,0.9980307304084405,3.4076567608504567,0.5206658052913441,10.2166451322836,0
231,8.0,0.38,0.06,1.8,0.078,12.0,49.0,0.99625,3.37,0.52,9.9,3
3948,5.585733209098126,0.7986395527532543,0.04714664181962524,1.4570671636074952,0.04485733209098126,14.28268654429981,87.85733209098126,0.99217173134557,3.5514399254588755,0.82,13.056934699920612,5
2057,8.770260189376696,0.8447187196381206,0.19183642651273738,2.993928159738029,0.11892416303002708,18.24584849730806,29.52961547960255,0.9973856158419093,3.5158116508852753,0.6861610868668475,10.334597282832881,0
1200,7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,3
643,9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,2
3446,5.509547336926051,0.5243704129337822,0.031909467385210125,1.7618106522957975,0.04409547336926051,26.4724260918319,87.0954733692605,0.9909527573908168,3.5057284021556305,0.82,13.894979293813444,5
3672,10.023831611590898,0.3384112258939402,0.4615070161837126,5.341354511098441,0.0725397193526515,5.460280647348505,13.690420971022757,0.9969141818354508,3.225397193526515,0.7900817579223471,12.576985967632574,5
238,7.2,0.63,0.0,1.9,0.0969999999999999,14.0,38.0,0.99675,3.37,0.58,9.0,3
3562,9.468779352849866,0.4335471153423305,0.4464528846576695,2.5560278340303526,0.07263832995817886,6.319164979089429,16.439721659696477,0.9950673499504721,3.171986082984824,0.6807805161787533,11.9234154853626,5
3453,9.045497136525775,0.3937942860867191,0.40572342834796854,3.0054628400109205,0.06931028569566405,5.737942860867191,12.262057139132809,0.9957994194194841,3.318553143304063,0.7240674280872651,11.935851425219527,5
3903,9.439348630855797,0.39202171230480676,0.44595657539038647,2.119751859373637,0.06879937964843409,5.600310175782954,13.598759296868185,0.9959753672414028,3.2700620351565908,0.6740124070313182,11.420217123048067,5
896,8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,4
974,8.8,0.33,0.41,5.9,0.073,7.0,13.0,0.99658,3.3,0.62,12.1,4
3780,10.698080424196926,0.3498560318147695,0.5296160848393854,2.618235970129196,0.07001439681852306,5.0,15.98560318147695,0.9972019195758031,3.1503839151606146,0.6508158197163062,11.007678303212293,5
3878,9.941464614928615,0.31203254699841365,0.4938209915087251,4.965858459714453,0.07578860855055523,5.3983726500793185,14.593490600317274,0.9971219528199048,3.1981301879936543,0.8598372650079319,12.241464614928613,5
877,7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,3
1395,8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,3
694,9.0,0.47,0.31,2.7,0.084,24.0,125.0,0.9984,3.31,0.61,9.4,2
3598,8.944958697576908,0.40147144737036916,0.4225067640483375,1.7801089429064667,0.07388827966089148,34.806536574388005,77.35694959861893,0.9940040597390652,3.1190736262284986,0.6755586016955426,12.063760325605774,5
3214,8.213743490940441,0.3231282545297792,0.34198958550470654,2.703795563416909,0.07057330764451482,4.274869818808831,12.0,0.9946406673088871,3.294502603623823,0.7407591126833818,12.745026036238235,4
3213,10.072033017632295,0.4272033017632295,0.39496594317381317,2.5944066035264592,0.09222373585894164,13.167801894206228,51.83219810579377,0.9983321692449371,3.218321981057938,0.6433560378841245,10.0,4
2251,10.22838098055261,0.619772749718532,0.46664074457521615,2.0570952451381523,0.20319402063971537,5.524391448311473,16.61973534800447,0.9991764185552199,3.16762751197544,0.6242793660184203,8.466740729785098,0
1207,9.9,0.72,0.55,1.7,0.136,24.0,52.0,0.99752,3.35,0.94,10.0,2
2563,8.798463484751892,0.9546478819223083,0.04996158711879727,1.7993597853132879,0.07499615871187973,5.005121717493697,19.001280429373423,0.996160435345987,3.2998335441814546,0.4408194747989916,9.59948782825063,1
2302,7.756058596431441,0.6070073245539301,0.13489347717923136,1.8280292982157205,0.07747270315717729,14.263648421411357,42.45605859643144,0.9965121171928629,3.342636484214114,0.502802929821572,9.091211719286289,1
1451,7.8,0.32,0.44,2.7,0.104,8.0,17.0,0.99732,3.33,0.78,11.0,4
2830,6.691075440276646,0.7540687006118805,0.07039357924979633,3.486086673051256,0.07126773679170062,15.435698238893416,27.910754402766464,0.9950504712660814,3.4492128415004073,0.5265354735834012,11.12178491194467,1
1532,7.2,0.53,0.13,2.0,0.0579999999999999,18.0,22.0,0.99573,3.21,0.68,9.9,3
2970,9.454493084622127,0.37140186409130754,0.30867720986020114,2.4801581479030173,0.09322214070642243,16.198418520969824,49.0,0.9980981451592355,3.203889296467888,0.7039683704193965,10.059525556290948,4
3713,9.161521020755083,0.4543967878773336,0.4256032121226664,2.5450543221698245,0.07329674066981054,6.648370334905268,16.549456778301757,0.9945351346252365,3.177472838915088,0.6884619744811229,12.153859234433687,5
350,10.7,0.67,0.22,2.7,0.107,17.0,34.0,1.0004,3.28,0.98,9.9,3
3563,8.168397712063847,0.4970563660697845,0.3793649977693643,2.5536795424127696,0.07671572723217025,7.64213638391487,17.0,0.9930746738225723,3.1910534095978718,0.755786361608513,12.84949546874041,5
3471,7.838840205958231,0.517982474144963,0.3351072164766585,2.4143762883415225,0.07575536082383293,9.100876292751853,17.856237116584772,0.9925750680420736,3.204892783523342,0.7175536082383291,12.892056700257983,5
1211,6.6,0.44,0.15,2.1,0.076,22.0,53.0,0.9957,3.32,0.62,9.3,2
3369,12.659172624409042,0.5718716162252686,0.67760342194887,5.51834524881808,0.08000741826869211,7.0,41.2958631220452,1.0018831384049203,3.0964051329233047,0.707115551466469,10.5281026584661,4
3546,11.724369846829495,0.5188041134483514,0.6863219171857498,4.220684968855014,0.08142986318799006,6.0,22.264383437149952,0.9987673561656285,3.109010963136902,0.7324369846829494,12.224821962626017,5
1050,7.1,0.43,0.17,1.8,0.0819999999999999,27.0,51.0,0.99634,3.49,0.64,10.4,2
1613,7.463732881041563,0.9189510564591888,0.040906677973960935,5.002845311337005,0.08260622146840255,3.9093322026039066,13.090667797396094,0.9983346130167291,3.424248858736104,0.5109066779739609,10.44248858736104,0
32,8.3,0.655,0.12,2.3,0.083,15.0,113.0,0.9966,3.17,0.66,9.8,2
755,7.8,0.91,0.07,1.9,0.0579999999999999,22.0,47.0,0.99525,3.51,0.43,10.7,3
2492,7.110956048493304,0.487666628195454,0.002739012123326201,2.224651109109936,0.06752041230343198,6.945219757533476,13.945219757533476,0.9951872557763769,3.4038346169726568,0.5805478024246652,10.90821703636998,1
1612,11.216790381695317,0.5352922111977869,0.5833580763390632,1.9764610559889346,0.09667323574969379,17.664192366093676,47.31934134858724,1.0000080334555035,3.2915143753163405,0.6626089910902986,9.287407213728512,0
2468,8.847596551420487,0.7397724036037819,0.19789876267212625,2.5159505068850505,0.0961595050688505,11.0,77.89621297977962,0.998318383204218,3.2605571804863014,0.6031646044535437,9.752913387048837,1
1255,6.1,0.64,0.02,2.4,0.069,26.0,46.0,0.99358,3.47,0.45,11.0,2
973,8.5,0.34,0.44,1.7,0.079,6.0,12.0,0.99605,3.52,0.63,10.7,2
2479,7.777302497603759,0.8236512488018792,0.04226975023962415,2.0147206291934228,0.0579999999999999,4.306743755990603,8.306743755990604,0.9969300654947283,3.366134875119812,0.3974836263179328,9.652138760783087,1
15,8.9,0.62,0.19,3.9,0.17,51.0,148.0,0.9986,3.17,0.93,9.2,2
699,11.8,0.38,0.55,2.1,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,3
297,7.1,0.63,0.06,2.0,0.083,8.0,29.0,0.99855,3.67,0.73,9.6,2
820,7.0,0.685,0.0,1.9,0.099,9.0,22.0,0.99606,3.34,0.6,9.7,2
3875,11.50895979876915,0.32049077116568125,0.6318775222082775,2.11607383067455,0.07241963084662724,8.307969656449876,27.950922883431875,0.9977537324408556,2.9555335523929047,0.7948221492023649,10.135704677301801,5
100,8.3,0.61,0.3,2.1,0.084,11.0,50.0,0.9972,3.4,0.61,10.2,3
1424,8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,3
3098,8.702657943679029,0.28,0.4598671028160486,1.831561370880648,0.07555148910724212,6.67109657279838,12.0,0.9937176078506889,3.253289034272016,0.5730232399041134,12.332890342720162,4
3040,11.790598184388882,0.4528845914874986,0.5638247730486103,1.4523504539027794,0.08451709985861146,22.476495460972206,41.47649546097221,0.9976597220496319,2.9723504539027794,0.7218803631222235,10.185897276583324,4
288,8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,4
1059,8.9,0.48,0.53,4.0,0.1009999999999999,3.0,10.0,0.99586,3.21,0.59,12.1,4
62,7.5,0.52,0.16,1.9,0.085,12.0,35.0,0.9968,3.38,0.62,9.5,4
3701,10.128236399343182,0.42265034094200954,0.6021610546988159,3.7198775570650713,0.08229969389266267,6.0,17.766564630887558,0.9973198775570651,3.1768297620810646,0.8318450674479306,12.351579936254426,5
1134,8.5,0.28,0.35,1.7,0.061,6.0,15.0,0.99524,3.3,0.74,11.8,4
1673,7.705944263967312,1.4952445888261507,0.003026978970494616,2.29675363308215,0.1289785057281892,5.151348948524731,9.302697897049462,0.9953896116258628,3.4969730210295054,0.4136214053672258,10.915134894852473,0
2375,9.453099138952561,0.5147271012718216,0.940943534244402,3.210175645785578,0.5611729577770681,32.42183189825427,67.10175645785579,0.9994692321115413,2.8074931037206836,1.8797779089975328,9.452728987281784,1
3342,7.6879442384886945,0.48456404986457285,0.32684607479685934,2.157050623307161,0.06245640498645729,30.771797506771357,54.22820249322864,0.9971077071176124,3.2828848130078514,0.665974174526005,10.239612617890076,4
3403,9.147290320208667,0.3411445920024549,0.3844277039987726,1.9427703998772545,0.06508432639803602,30.11445920024549,47.442770399877254,0.9961046998081817,3.286566223992635,0.8465662239926353,11.396986719779058,4
2740,7.880360063008226,0.7040855149644537,0.03196399369917739,3.0790098267273787,0.08780135023628084,10.20315055132198,27.198649763719153,0.9976401800315041,3.373995499212397,0.4759819968495887,9.360270047256169,1
1222,8.1,0.53,0.22,2.2,0.078,33.0,89.0,0.99678,3.26,0.46,9.6,3
1994,7.08904054623456,0.9103833802574046,0.028904054623455955,1.7202729832222072,0.14791529495136146,18.312324369876478,40.561621849382384,0.9960627097563777,3.3142191890753088,0.5331232436987647,9.742191890753087,0
1175,6.5,0.61,0.0,2.2,0.095,48.0,59.0,0.99541,3.61,0.7,11.5,3
2971,8.883296426054097,0.35661499647573563,0.39164821302704844,2.1164821302704846,0.0658285353870326,12.167035739459031,27.83296426054097,0.9947063271196976,3.248285353870326,0.723274281686555,12.382853538703259,4
2021,8.993344751790508,0.822479557972976,0.2902186740912116,2.1393801105067562,0.06611941436587827,16.0619889493244,48.21239778986488,0.9985267541440033,3.2863719336959463,0.5578760221013512,9.424339226452707,0
1431,7.6,0.43,0.31,2.1,0.069,13.0,74.0,0.9958,3.26,0.54,9.9,3
1647,10.800865931364093,0.6543380528963634,0.5466344693330458,2.1814154867759092,0.07158401328086819,11.858451322409085,47.37169026448181,1.0001030807540965,3.2611507079344544,0.5662830973551818,9.130091592568636,0
3734,10.396760783082405,0.3272570587311804,0.469352156616481,5.4807725607171545,0.07227429412688197,5.0,13.725705873118036,0.9975032392169176,3.210647843383519,0.778876667189978,12.21295686767038,5
3500,11.09815317506445,0.529168928779002,0.6229024075150381,4.325330425279279,0.08061741800171864,5.663588625107415,17.990765875322246,0.9982617418001719,3.196451203757519,0.6765435450042966,12.592612700257796,5
